zip_code,state,area_code,population
66086,KS,913,9759
66087,KS,785,2042
66088,KS,785,2457
66090,KS,913,2520
66091,KS,620,352
66092,KS,785,4084
66093,KS,785,609
66094,KS,785,416
66095,KS,785,896
66097,KS,913,1071
66101,KS,913,13220
66102,KS,913,29282
66103,KS,913,13934
66104,KS,913,25401
66105,KS,913,2924
66106,KS,913,23367
66109,KS,913,20480
66111,KS,913,10155
66112,KS,913,11458
66115,KS,913,0
66118,KS,913,3
66202,KS,913,16173
66203,KS,913,19156
66204,KS,913,18832
66205,KS,913,13216
66206,KS,913,9693
66207,KS,913,13004
66208,KS,913,20945
66209,KS,913,19561
66210,KS,913,18102
66211,KS,913,4276
66212,KS,913,32096
66213,KS,913,27322
66214,KS,913,11691
66215,KS,913,24770
66216,KS,913,24368
66217,KS,913,5319
66218,KS,913,7754
66219,KS,913,10486
66220,KS,913,7133
66221,KS,913,15219
66223,KS,913,21759
66224,KS,913,11917
66226,KS,913,12877
66227,KS,913,4543
66401,KS,785,1721
66402,KS,785,2955
66403,KS,785,757
66404,KS,785,530
66406,KS,785,421
66407,KS,785,479
66408,KS,785,434
66409,KS,785,2997
66411,KS,785,1292
66412,KS,785,287
66413,KS,785,1802
66414,KS,785,2914
66415,KS,785,885
66416,KS,785,489
66417,KS,785,310
66418,KS,785,707
66419,KS,785,442
66422,KS,785,487
66423,KS,785,985
66424,KS,785,610
66425,KS,785,465
66427,KS,785,1281
66428,KS,785,415
66429,KS,785,579
66431,KS,785,671
66432,KS,785,396
66434,KS,785,4828
66436,KS,785,5879
66438,KS,785,149
66439,KS,785,2747
66440,KS,785,2063
66441,KS,785,26746
66442,KS,785,14283
66449,KS,785,846
66451,KS,785,1793
66501,KS,785,260
66502,KS,785,43850
66503,KS,785,13428
66506,KS,785,3614
66507,KS,785,1247
66508,KS,785,4375
66509,KS,785,2596
66510,KS,785,779
66512,KS,785,3361
66514,KS,785,1657
66515,KS,785,425
66516,KS,785,378
66517,KS,785,2087
66518,KS,785,189
66520,KS,785,577
66521,KS,785,1532
66522,KS,785,49
66523,KS,785,3833
66524,KS,785,2499
66526,KS,785,801
66527,KS,785,267
66528,KS,785,945
66531,KS,785,1380
66532,KS,785,668
66533,KS,785,1832
66534,KS,785,3725
66535,KS,785,2616
66536,KS,785,3922
66537,KS,785,1448
66538,KS,785,3264
66539,KS,785,2806
66540,KS,785,540
66541,KS,785,264
66542,KS,785,3335
66543,KS,785,725
66544,KS,785,337
66546,KS,785,1012
66547,KS,785,7617
66548,KS,785,961
66549,KS,785,1646
66550,KS,785,607
66552,KS,785,396
66554,KS,785,567
66603,KS,785,2001
66604,KS,785,23344
66605,KS,785,19919
66606,KS,785,11284
66607,KS,785,10498
66608,KS,785,5991
66609,KS,785,7068
66610,KS,785,9080
66611,KS,785,9832
66612,KS,785,2477
66614,KS,785,31354
66615,KS,785,2814
66616,KS,785,5874
66617,KS,785,8688
66618,KS,785,9402
66619,KS,785,3070
66621,KS,785,643
66622,KS,785,76
66701,KS,620,12325
66710,KS,620,746
66711,KS,620,610
66712,KS,620,1939
66713,KS,620,5836
66714,KS,620,177
66716,KS,620,567
66717,KS,620,497
66720,KS,620,11299
66724,KS,620,1065
66725,KS,620,5739
66728,KS,620,91
66732,KS,620,291
66733,KS,620,2215
66734,KS,620,332
66735,KS,620,421
66736,KS,620,3954
66738,KS,913,376
66739,KS,620,5453
66740,KS,620,477
66741,KS,620,237
66743,KS,620,4373
66746,KS,620,261
66748,KS,620,2750
66749,KS,620,7974
66751,KS,620,849
66753,KS,620,1077
66754,KS,620,451
66755,KS,620,1178
66756,KS,620,1007
66757,KS,620,3560
66758,KS,620,216
66760,KS,785,98
66761,KS,620,238
66762,KS,620,24786
66763,KS,620,3369
66767,KS,913,511
66769,KS,620,557
66770,KS,620,1158
66771,KS,620,1028
66772,KS,620,253
66773,KS,620,866
66775,KS,620,191
66776,KS,620,1288
66777,KS,620,639
66778,KS,620,139
66779,KS,620,650
66780,KS,620,589
66781,KS,620,1347
66782,KS,620,178
66783,KS,620,2230
66801,KS,620,28492
66830,KS,620,262
66833,KS,620,536
66834,KS,785,848
66835,KS,620,1360
66838,KS,785,182
66839,KS,620,4007
66840,KS,620,777
66842,KS,620,324
66843,KS,620,205
66845,KS,620,1232
66846,KS,620,3504
66849,KS,785,485
66850,KS,620,228
66851,KS,620,583
66852,KS,620,631
66853,KS,620,429
66854,KS,620,816
66856,KS,620,1613
66857,KS,620,943
66858,KS,785,456
66859,KS,785,178
66860,KS,620,1258
66861,KS,620,3204
66862,KS,620,116
66863,KS,620,63
66864,KS,620,456
66865,KS,620,1124
66866,KS,620,1789
66868,KS,620,764
66869,KS,620,748
66870,KS,620,166
66871,KS,785,1346
66872,KS,785,1134
66873,KS,785,319
66901,KS,785,6605
66930,KS,785,186
66932,KS,785,157
66933,KS,785,298
66935,KS,785,2563
66936,KS,785,344
66937,KS,785,893
66938,KS,785,1005
66939,KS,785,537
66940,KS,785,339
66941,KS,785,242
66942,KS,785,247
66943,KS,785,505
66944,KS,785,195
66945,KS,785,1096
66946,KS,785,126
66948,KS,785,494
66949,KS,785,668
66951,KS,785,764
66952,KS,785,499
66953,KS,785,703
66955,KS,785,114
66956,KS,785,1157
66958,KS,785,314
66959,KS,785,203
66960,KS,785,167
66962,KS,785,264
66963,KS,785,135
66964,KS,785,204
66966,KS,785,624
66967,KS,785,2096
66968,KS,785,1626
66970,KS,785,97
67001,KS,316,1676
67002,KS,316,13764
67003,KS,620,2626
67004,KS,620,827
67005,KS,620,16535
67008,KS,620,556
67009,KS,620,856
67010,KS,316,13890
67012,KS,620,61
67013,KS,620,3145
67016,KS,316,530
67017,KS,316,2294
67018,KS,620,149
67019,KS,620,945
67020,KS,316,1689
67021,KS,620,65
67022,KS,620,1461
67023,KS,620,230
67024,KS,620,849
67025,KS,316,3884
67026,KS,620,4845
67028,KS,620,225
67029,KS,620,1063
67030,KS,316,2659
67031,KS,620,2308
67035,KS,620,970
67036,KS,620,151
67037,KS,316,26577
67038,KS,620,602
67039,KS,316,3395
67041,KS,316,229
67042,KS,316,17969
67045,KS,620,3644
67047,KS,620,731
67049,KS,620,79
67050,KS,316,1844
67051,KS,620,456
67052,KS,316,8325
67053,KS,620,539
67054,KS,620,1167
67055,KS,785,71
67056,KS,316,2935
67057,KS,620,241
67058,KS,620,2093
67059,KS,620,1042
67060,KS,316,13733
67061,KS,620,171
67062,KS,620,4156
67063,KS,620,3942
67065,KS,620,228
67066,KS,620,302
67067,KS,316,1541
67068,KS,620,4354
67070,KS,620,1169
67071,KS,620,94
67072,KS,620,244
67073,KS,620,309
67074,KS,620,1741
67101,KS,316,3604
67103,KS,620,326
67104,KS,620,2506
67105,KS,620,190
67106,KS,620,388
67107,KS,620,2979
67108,KS,316,1696
67109,KS,620,418
67110,KS,316,8415
67111,KS,620,352
67112,KS,620,227
67114,KS,316,21852
67117,KS,316,1769
67118,KS,620,810
67119,KS,620,1457
67120,KS,316,1358
67122,KS,620,221
67123,KS,316,741
67124,KS,620,8203
67127,KS,620,701
67131,KS,620,258
67132,KS,316,410
67133,KS,316,6379
67134,KS,620,420
67135,KS,316,3493
67137,KS,620,634
67138,KS,620,397
67140,KS,620,802
67142,KS,620,445
67143,KS,620,58
67144,KS,316,2716
67146,KS,620,1830
67147,KS,316,9908
67149,KS,316,988
67150,KS,620,12
67151,KS,620,479
67152,KS,620,9541
67154,KS,316,1510
67155,KS,620,166
67156,KS,620,15269
67159,KS,620,169
67202,KS,316,1393
67203,KS,316,31287
67204,KS,316,21194
67205,KS,316,16811
67206,KS,316,15186
67207,KS,316,26978
67208,KS,316,18161
67209,KS,316,13654
67210,KS,316,10339
67211,KS,316,20644
67212,KS,316,44707
67213,KS,316,21368
67214,KS,316,16542
67215,KS,316,5708
67216,KS,316,24041
67217,KS,316,30186
67218,KS,316,22772
67219,KS,316,12121
67220,KS,316,14214
67223,KS,316,513
67226,KS,316,17757
67227,KS,316,344
67228,KS,785,2033
67230,KS,316,9959
67232,KS,316,298
67235,KS,316,11446
67260,KS,316,0
67301,KS,620,13556
67330,KS,620,1535
67332,KS,620,207
67333,KS,620,3089
67334,KS,620,104
67335,KS,620,3671
67336,KS,620,1683
67337,KS,620,13493
67340,KS,620,355
67341,KS,620,373
67342,KS,620,969
67344,KS,620,877
67345,KS,620,161
67346,KS,620,372
67347,KS,620,431
67349,KS,620,1034
67351,KS,620,391
67352,KS,620,593
67353,KS,620,582
67354,KS,620,825
67355,KS,620,213
67356,KS,620,2834
67357,KS,620,13006
67360,KS,620,409
67361,KS,620,1841
67363,KS,785,78
67364,KS,620,311
67401,KS,785,51499
67410,KS,785,10141
67416,KS,785,1146
67417,KS,785,179
67418,KS,785,246
67420,KS,785,4721
67422,KS,785,1366
67423,KS,785,316
67425,KS,785,689
67427,KS,620,408
67428,KS,620,1465
67430,KS,785,611
67431,KS,785,2471
67432,KS,785,6019
67436,KS,785,636
67437,KS,785,1161
67438,KS,620,300
67439,KS,785,3674
67441,KS,785,1115
67442,KS,785,266
67443,KS,620,1794
67444,KS,620,527
67445,KS,785,680
67446,KS,785,617
67447,KS,785,320
67448,KS,785,1374
67449,KS,785,3351
67450,KS,785,555
67451,KS,785,948
67452,KS,785,201
67454,KS,785,563
67455,KS,785,1980
67456,KS,785,4736
67457,KS,620,878
67458,KS,785,261
67459,KS,785,251
67460,KS,620,15168
67464,KS,785,1090
67466,KS,785,774
67467,KS,785,2904
67468,KS,785,307
67470,KS,785,456
67473,KS,785,1728
67474,KS,785,224
67475,KS,785,283
67478,KS,785,89
67480,KS,785,1805
67481,KS,785,590
67482,KS,785,99
67483,KS,620,338
67484,KS,785,891
67485,KS,785,339
67487,KS,785,1422
67490,KS,785,1055
67491,KS,620,399
67492,KS,785,166
67501,KS,620,27212
67502,KS,620,23739
67505,KS,620,2457
67510,KS,620,281
67511,KS,785,318
67512,KS,620,234
67513,KS,785,93
67514,KS,620,765
67515,KS,785,63
67516,KS,785,447
67518,KS,785,69
67519,KS,620,193
67520,KS,785,415
67521,KS,785,155
67522,KS,620,2049
67523,KS,620,373
67524,KS,620,630
67525,KS,620,1119
67526,KS,620,2759
67529,KS,620,365
67530,KS,620,19699
67543,KS,620,2125
67544,KS,620,3216
67545,KS,620,215
67546,KS,620,2597
67547,KS,620,1769
67548,KS,785,1467
67550,KS,620,5905
67552,KS,620,720
67553,KS,785,114
67554,KS,620,4334
67556,KS,785,320
67557,KS,620,723
67559,KS,785,52
67560,KS,785,1740
67561,KS,620,1538
67563,KS,620,371
67564,KS,620,308
67565,KS,620,429
67566,KS,620,650
67567,KS,620,526
67568,KS,620,309
67570,KS,620,1338
67572,KS,620,456
67573,KS,620,170
67574,KS,620,252
67575,KS,785,465
67576,KS,620,1915
67578,KS,620,1405
67579,KS,620,3095
67581,KS,620,416
67583,KS,620,1022
67584,KS,785,269
67601,KS,785,23797
67621,KS,785,393
67622,KS,785,599
67623,KS,785,270
67625,KS,785,257
67626,KS,785,145
67628,KS,785,78
67629,KS,785,143
67631,KS,785,249
67632,KS,785,227
67634,KS,785,301
67635,KS,785,169
67637,KS,785,2651
67638,KS,785,230
67639,KS,785,193
67640,KS,785,505
67642,KS,785,1729
67643,KS,785,195
67644,KS,785,264
67645,KS,785,546
67646,KS,785,718
67647,KS,785,256
67648,KS,785,549
67649,KS,785,297
67650,KS,785,258
67651,KS,785,507
67653,KS,785,298
67654,KS,785,4362
67656,KS,785,156
67657,KS,785,429
67658,KS,785,120
67659,KS,785,154
67660,KS,785,81
67661,KS,785,3483
67663,KS,785,2615
67664,KS,785,305
67665,KS,785,5162
67667,KS,785,204
67669,KS,785,1725
67671,KS,785,1714
67672,KS,785,2359
67673,KS,785,108
67674,KS,785,55
67675,KS,785,217
67701,KS,785,6502
67730,KS,785,1612
67731,KS,785,675
67732,KS,785,543
67733,KS,785,149
67734,KS,785,182
67735,KS,785,5476
67736,KS,620,228
67737,KS,785,444
67738,KS,785,520
67739,KS,785,258
67740,KS,785,1724
67741,KS,785,326
67743,KS,785,158
67744,KS,785,185
67745,KS,785,322
67747,KS,785,158
67748,KS,785,2544
67749,KS,785,2317
67751,KS,785,259
67752,KS,785,1399
67753,KS,785,530
67756,KS,785,2016
67757,KS,785,482
67758,KS,785,1016
67761,KS,785,249
67762,KS,785,288
67764,KS,785,345
67801,KS,620,30559
67831,KS,620,1117
67834,KS,620,964
67835,KS,620,2954
67836,KS,620,147
67837,KS,620,903
67838,KS,620,982
67839,KS,620,1416
67840,KS,620,103
67841,KS,620,339
67842,KS,620,427
67843,KS,785,165
67844,KS,620,894
67846,KS,620,33696
67849,KS,620,380
67850,KS,620,335
67851,KS,620,2691
67853,KS,620,860
67854,KS,620,1407
67855,KS,620,1976
67857,KS,620,174
67859,KS,620,735
67860,KS,620,2878
67861,KS,620,1962
67862,KS,620,302
67863,KS,620,305
67864,KS,620,2227
67865,KS,620,1081
67867,KS,620,1578
67868,KS,620,198
67869,KS,620,1492
67870,KS,620,1765
67871,KS,620,4973
67876,KS,620,1156
67877,KS,620,2255
67878,KS,620,2436
67879,KS,620,1247
67880,KS,620,7878
67882,KS,620,346
67901,KS,620,22073
67950,KS,620,2558
67951,KS,620,4981
67952,KS,620,710
67953,KS,620,144
67954,KS,620,661
68001,NE,402,77
68002,NE,402,2150
68003,NE,402,4284
68004,NE,402,885
68005,NE,402,22132
68007,NE,402,7612
68008,NE,402,12285
68010,NE,402,745
68014,NE,402,287
68015,NE,402,1151
68016,NE,402,413
68017,NE,402,1692
68018,NE,402,516
68019,NE,402,550
68020,NE,402,749
68022,NE,402,16422
68023,NE,402,2536
68025,NE,402,30376
68028,NE,402,10839
68029,NE,402,899
68030,NE,402,835
68031,NE,402,1745
68033,NE,402,392
68034,NE,402,886
68036,NE,402,402
68037,NE,402,2286
68038,NE,402,1280
68039,NE,402,1421
68040,NE,402,369
68041,NE,402,955
68042,NE,402,122
68044,NE,402,724
68045,NE,402,1801
68046,NE,402,25191
68047,NE,402,1614
68048,NE,402,12422
68050,NE,402,609
68055,NE,402,341
68057,NE,402,1544
68058,NE,402,252
68059,NE,402,3158
68061,NE,402,2504
68062,NE,402,311
68063,NE,402,234
68064,NE,402,3376
68065,NE,402,1510
68066,NE,402,5640
68067,NE,402,1288
68068,NE,402,127
68069,NE,402,2558
68070,NE,402,836
68071,NE,402,1934
68072,NE,402,66
68073,NE,402,1960
68102,NE,402,6102
68104,NE,402,34664
68105,NE,402,23842
68106,NE,402,19936
68107,NE,402,29491
68108,NE,402,14664
68110,NE,402,9173
68111,NE,402,23393
68112,NE,402,11508
68113,NE,402,994
68114,NE,402,16928
68116,NE,402,25429
68117,NE,402,8032
68118,NE,402,9389
68122,NE,402,9794
68123,NE,402,27926
68124,NE,402,15690
68127,NE,402,21117
68128,NE,402,17784
68130,NE,402,17972
68131,NE,402,12302
68132,NE,402,14101
68133,NE,402,9703
68134,NE,402,28257
68135,NE,402,25875
68136,NE,402,13829
68137,NE,402,24921
68138,NE,402,12013
68142,NE,402,3072
68144,NE,402,24233
68147,NE,402,10351
68152,NE,402,5837
68154,NE,402,22692
68157,NE,402,5213
68164,NE,402,27387
68178,NE,402,1573
68301,NE,402,1466
68303,NE,402,289
68304,NE,402,330
68305,NE,402,4389
68307,NE,402,515
68309,NE,402,121
68310,NE,402,14546
68313,NE,402,900
68314,NE,402,351
68315,NE,402,129
68316,NE,402,447
68317,NE,402,1495
68318,NE,402,526
68319,NE,402,552
68320,NE,402,369
68321,NE,402,311
68322,NE,402,440
68323,NE,402,315
68324,NE,402,174
68325,NE,785,232
68326,NE,402,241
68327,NE,402,299
68328,NE,402,429
68329,NE,402,673
68331,NE,402,961
68332,NE,402,146
68333,NE,402,8327
68335,NE,402,518
68336,NE,402,557
68337,NE,402,383
68338,NE,402,324
68339,NE,402,1311
68340,NE,402,992
68341,NE,402,1041
68342,NE,402,530
68343,NE,402,1050
68344,NE,402,441
68345,NE,402,269
68346,NE,402,493
68347,NE,402,2570
68348,NE,402,256
68349,NE,402,1098
68350,NE,402,216
68351,NE,402,853
68352,NE,402,5222
68354,NE,402,839
68355,NE,402,5113
68357,NE,402,421
68358,NE,402,1877
68359,NE,402,1585
68360,NE,402,501
68361,NE,402,2573
68362,NE,402,46
68364,NE,402,142
68365,NE,402,245
68366,NE,402,1047
68367,NE,402,461
68368,NE,402,485
68370,NE,402,2075
68371,NE,402,1467
68372,NE,402,2827
68375,NE,402,121
68376,NE,402,1445
68377,NE,402,425
68378,NE,402,680
68379,NE,402,59
68380,NE,402,81
68381,NE,402,249
68382,NE,402,41
68401,NE,402,717
68402,NE,402,1210
68403,NE,402,206
68404,NE,402,902
68405,NE,402,3257
68406,NE,402,458
68407,NE,402,747
68409,NE,402,807
68410,NE,402,8716
68413,NE,402,533
68414,NE,402,256
68415,NE,402,649
68416,NE,402,226
68417,NE,402,292
68418,NE,402,1070
68419,NE,402,256
68420,NE,402,1285
68421,NE,402,1107
68422,NE,402,513
68423,NE,402,898
68424,NE,402,730
68428,NE,402,1375
68430,NE,402,1402
68431,NE,402,353
68433,NE,402,265
68434,NE,402,8576
68436,NE,402,581
68437,NE,402,261
68438,NE,402,142
68439,NE,402,478
68440,NE,402,110
68441,NE,402,302
68442,NE,402,313
68443,NE,402,1047
68444,NE,402,97
68445,NE,402,152
68446,NE,402,2690
68447,NE,402,464
68448,NE,402,399
68450,NE,402,3182
68452,NE,402,86
68453,NE,402,304
68454,NE,402,625
68455,NE,402,681
68456,NE,402,1127
68457,NE,402,343
68458,NE,402,135
68460,NE,402,788
68461,NE,402,734
68462,NE,402,3827
68463,NE,402,1517
68464,NE,402,478
68465,NE,402,2404
68466,NE,402,1861
68467,NE,402,9338
68502,NE,402,26238
68503,NE,402,15264
68504,NE,402,16444
68505,NE,402,15137
68506,NE,402,27952
68507,NE,402,13429
68508,NE,402,14475
68510,NE,402,20514
68512,NE,402,11659
68514,NE,402,127
68516,NE,402,38956
68517,NE,402,538
68520,NE,402,1143
68521,NE,402,31733
68522,NE,402,12728
68523,NE,402,1390
68524,NE,402,5983
68526,NE,402,4800
68527,NE,402,696
68528,NE,402,6285
68531,NE,402,48
68532,NE,402,493
68601,NE,402,28185
68620,NE,402,2967
68621,NE,402,517
68622,NE,308,275
68623,NE,308,313
68624,NE,402,1062
68626,NE,402,614
68627,NE,308,622
68628,NE,308,826
68629,NE,402,1344
68631,NE,402,480
68632,NE,402,3989
68633,NE,402,1179
68634,NE,402,345
68635,NE,402,491
68636,NE,402,1254
68637,NE,308,267
68638,NE,308,1749
68640,NE,402,1613
68641,NE,402,1063
68642,NE,402,1721
68643,NE,402,903
68644,NE,402,721
68647,NE,402,646
68648,NE,402,484
68649,NE,402,1835
68651,NE,402,1470
68652,NE,402,715
68653,NE,402,783
68654,NE,402,541
68655,NE,308,159
68658,NE,402,683
68659,NE,402,215
68660,NE,402,1137
68661,NE,402,7282
68662,NE,402,1231
68663,NE,308,761
68664,NE,402,300
68665,NE,308,940
68666,NE,402,1611
68667,NE,402,92
68669,NE,402,422
68701,NE,402,30670
68710,NE,402,830
68711,NE,308,141
68713,NE,402,2212
68714,NE,402,1224
68715,NE,402,1446
68716,NE,402,1011
68717,NE,402,198
68718,NE,402,1765
68719,NE,402,146
68720,NE,402,340
68722,NE,402,555
68723,NE,402,566
68724,NE,402,140
68725,NE,402,501
68726,NE,402,893
68727,NE,402,730
68728,NE,402,254
68729,NE,402,1745
68730,NE,402,1860
68731,NE,402,2637
68732,NE,402,260
68733,NE,402,1286
68734,NE,402,155
68735,NE,402,922
68736,NE,402,726
68739,NE,402,3002
68740,NE,402,892
68741,NE,402,790
68742,NE,402,243
68743,NE,402,693
68745,NE,402,1572
68746,NE,402,480
68747,NE,402,174
68748,NE,402,3260
68749,NE,402,65
68751,NE,402,76
68752,NE,402,789
68753,NE,402,111
68755,NE,402,259
68756,NE,402,2058
68757,NE,402,754
68758,NE,402,1164
68759,NE,402,295
68760,NE,402,1364
68761,NE,402,434
68763,NE,402,4887
68764,NE,402,753
68765,NE,402,1380
68766,NE,402,393
68767,NE,402,3174
68768,NE,402,642
68769,NE,402,1806
68770,NE,402,1552
68771,NE,402,1637
68773,NE,402,173
68774,NE,402,348
68776,NE,402,15447
68777,NE,402,774
68778,NE,402,572
68779,NE,402,2433
68780,NE,402,1028
68781,NE,402,1407
68783,NE,402,1086
68784,NE,402,2104
68785,NE,402,274
68786,NE,402,1079
68787,NE,402,6647
68788,NE,402,4898
68789,NE,402,176
68790,NE,402,777
68791,NE,402,1800
68792,NE,402,407
68801,NE,308,30005
68803,NE,308,22560
68810,NE,308,1109
68812,NE,308,785
68813,NE,308,534
68814,NE,308,911
68815,NE,308,596
68816,NE,308,180
68817,NE,308,386
68818,NE,402,5475
68820,NE,308,391
68821,NE,308,134
68822,NE,308,4834
68823,NE,308,2401
68824,NE,308,1414
68825,NE,308,1024
68826,NE,308,3955
68827,NE,308,693
68828,NE,308,240
68831,NE,308,812
68832,NE,402,1974
68833,NE,308,299
68834,NE,308,226
68835,NE,308,485
68836,NE,308,1688
68837,NE,308,103
68838,NE,308,301
68840,NE,308,2945
68841,NE,402,610
68842,NE,308,668
68843,NE,402,806
68844,NE,308,228
68845,NE,308,19523
68846,NE,402,296
68847,NE,308,16504
68849,NE,308,384
68850,NE,308,12295
68852,NE,308,565
68853,NE,308,1559
68854,NE,308,731
68855,NE,308,417
68856,NE,308,611
68858,NE,308,266
68859,NE,308,509
68860,NE,308,324
68861,NE,402,118
68862,NE,308,3007
68863,NE,308,1151
68864,NE,308,1027
68865,NE,402,894
68866,NE,308,850
68869,NE,308,2202
68870,NE,308,439
68871,NE,308,250
68872,NE,308,853
68873,NE,308,3289
68874,NE,308,956
68875,NE,308,658
68876,NE,308,1545
68878,NE,308,446
68879,NE,308,417
68881,NE,308,73
68882,NE,308,473
68883,NE,308,2411
68901,NE,402,26354
68920,NE,308,1446
68922,NE,308,1336
68923,NE,308,131
68924,NE,308,1180
68925,NE,402,474
68926,NE,308,783
68927,NE,308,1164
68928,NE,308,426
68929,NE,308,160
68930,NE,402,1461
68932,NE,402,493
68933,NE,402,932
68934,NE,402,188
68935,NE,402,750
68936,NE,308,243
68937,NE,308,1836
68938,NE,402,582
68939,NE,308,1318
68940,NE,308,496
68941,NE,402,832
68942,NE,402,490
68943,NE,402,269
68944,NE,402,1323
68945,NE,308,213
68946,NE,308,53
68947,NE,308,549
68948,NE,308,363
68949,NE,308,6567
68950,NE,402,331
68952,NE,402,172
68954,NE,402,94
68955,NE,402,2025
68956,NE,308,1215
68957,NE,402,631
68958,NE,308,661
68959,NE,308,4015
68960,NE,308,183
68961,NE,402,732
68964,NE,402,135
68966,NE,308,674
68967,NE,308,1142
68969,NE,308,38
68970,NE,402,1342
68971,NE,308,458
68972,NE,402,209
68973,NE,402,463
68974,NE,402,184
68975,NE,402,160
68976,NE,308,316
68977,NE,308,342
68978,NE,402,2377
68979,NE,402,1888
68980,NE,402,388
68981,NE,308,314
68982,NE,308,649
69001,NE,308,9449
69020,NE,308,397
69021,NE,308,1348
69022,NE,308,1570
69023,NE,308,440
69024,NE,308,1195
69025,NE,308,1220
69026,NE,785,220
69027,NE,308,133
69028,NE,308,731
69029,NE,308,316
69030,NE,308,324
69032,NE,308,498
69033,NE,308,2577
69034,NE,308,908
69036,NE,308,126
69037,NE,308,115
69038,NE,308,449
69039,NE,308,139
69040,NE,308,634
69041,NE,308,161
69042,NE,308,36
69043,NE,308,549
69044,NE,308,825
69045,NE,308,975
69046,NE,308,194
69101,NE,308,29904
69120,NE,308,931
69121,NE,308,400
69122,NE,308,619
69123,NE,308,935
69125,NE,308,346
69127,NE,308,739
69128,NE,308,302
69129,NE,308,1368
69130,NE,308,5307
69131,NE,308,561
69132,NE,308,117
69133,NE,308,386
69134,NE,308,364
69135,NE,308,65
69138,NE,308,4489
69140,NE,308,1775
69141,NE,308,385
69142,NE,308,137
69143,NE,308,1460
69144,NE,308,202
69145,NE,308,3214
69146,NE,308,334
69147,NE,308,737
69148,NE,308,217
69149,NE,308,699
69150,NE,308,522
69151,NE,308,815
69152,NE,308,886
69153,NE,308,5769
69154,NE,308,1291
69155,NE,308,1034
69156,NE,308,699
69157,NE,308,21
69161,NE,308,81
69162,NE,308,7765
69163,NE,308,873
69165,NE,308,1789
69166,NE,308,600
69167,NE,308,441
69168,NE,308,271
69169,NE,308,651
69170,NE,308,372
69171,NE,402,26
69201,NE,402,4005
69210,NE,402,2484
69211,NE,308,311
69212,NE,402,248
69214,NE,402,203
69216,NE,402,232
69217,NE,402,533
69218,NE,308,260
69219,NE,402,80
69220,NE,402,59
69221,NE,402,222
69301,NE,308,10125
69331,NE,308,59
69333,NE,308,239
69334,NE,308,2351
69335,NE,308,53
69336,NE,308,2466
69337,NE,308,7365
69339,NE,308,1462
69340,NE,308,121
69341,NE,308,11165
69343,NE,308,2538
69345,NE,308,455
69346,NE,308,592
69347,NE,308,1249
69348,NE,308,1503
69350,NE,308,383
69351,NE,308,235
69352,NE,308,619
69353,NE,308,37
69354,NE,308,97
69355,NE,308,115
69356,NE,308,1882
69357,NE,308,3567
69358,NE,308,1907
69360,NE,308,1361
69361,NE,308,17999
69365,NE,308,44
69366,NE,308,253
69367,NE,308,259
70001,LA,504,37996
70002,LA,504,18879
70003,LA,504,40150
70005,LA,504,24339
70006,LA,504,15703
70030,LA,985,4585
70031,LA,504,1316
70032,LA,504,3635
70036,LA,504,1227
70037,LA,504,15590
70038,LA,985,426
70039,LA,985,2460
70040,LA,504,1604
70041,LA,985,2381
70043,LA,504,16760
70047,LA,985,13006
70049,LA,985,2481
70050,LA,504,74
70051,LA,985,2518
70052,LA,225,3795
70053,LA,504,16499
70056,LA,504,39082
70057,LA,985,4719
70058,LA,504,39887
70062,LA,504,17095
70065,LA,504,51116
70067,LA,504,2757
70068,LA,985,34101
70070,LA,985,12471
70071,LA,225,3653
70072,LA,504,56344
70075,LA,504,4417
70076,LA,985,292
70079,LA,985,3067
70080,LA,985,1556
70082,LA,985,336
70083,LA,504,2353
70084,LA,985,7552
70085,LA,504,4427
70086,LA,225,1969
70087,LA,504,8122
70090,LA,225,7671
70091,LA,504,278
70092,LA,504,6651
70094,LA,504,31669
70112,LA,504,3655
70113,LA,504,7025
70114,LA,504,22870
70115,LA,504,31695
70116,LA,504,11507
70117,LA,504,23389
70118,LA,504,33008
70119,LA,504,36228
70121,LA,504,12029
70122,LA,504,28564
70123,LA,504,26475
70124,LA,504,16824
70125,LA,504,14479
70126,LA,504,23958
70127,LA,504,20471
70128,LA,504,17113
70129,LA,504,9064
70130,LA,504,14064
70131,LA,504,29915
70139,LA,504,0
70163,LA,504,0
70301,LA,985,43037
70339,LA,985,6033
70340,LA,985,109
70341,LA,225,4449
70342,LA,985,4979
70343,LA,985,5504
70344,LA,985,6143
70345,LA,985,9754
70346,LA,225,10925
70352,LA,504,205
70353,LA,985,1402
70354,LA,985,4931
70355,LA,985,1041
70356,LA,985,2484
70357,LA,985,3043
70358,LA,985,1296
70359,LA,985,8408
70360,LA,985,26429
70363,LA,985,26513
70364,LA,985,30503
70372,LA,985,2518
70373,LA,985,7141
70374,LA,985,7125
70375,LA,985,125
70377,LA,985,4403
70380,LA,985,22928
70390,LA,985,6969
70391,LA,985,202
70392,LA,985,8456
70393,LA,985,774
70394,LA,985,14328
70395,LA,985,4658
70397,LA,985,1365
70401,LA,985,20415
70402,LA,985,1514
70403,LA,985,26011
70420,LA,985,7345
70422,LA,985,13797
70426,LA,985,6342
70427,LA,985,20033
70431,LA,985,5366
70433,LA,985,31133
70435,LA,985,16603
70436,LA,985,629
70437,LA,504,7918
70438,LA,985,18540
70441,LA,225,5112
70442,LA,985,277
